"Symbol","deg_1","deg_2","ndeg","ddeg","idx","degvcount","virus","gestation","deg_3","deg_4","deg_5","deg_6"
"SRRM5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRRT",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF10",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF11",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF12",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF7",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF8",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRSF9",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SRXN1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SS18",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SS18L1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SS18L2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSBP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSBP2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSC4D",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSH3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSMEM1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSNA1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSR1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSR2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSR4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SST",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSTR3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSTR4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSTR5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSU72",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SSUH2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST18",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST20-MTHFS",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST3GAL3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST3GAL4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST6GAL1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST6GAL2",0,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,0,NA,0
"ST6GALNAC2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST6GALNAC3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST6GALNAC5",0,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,0,NA
"ST7",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST7L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST8SIA1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST8SIA2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"ST8SIA5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAC2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAM",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAM2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAR",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,0,NA
"STARD10",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD13",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD3NL",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD7",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD8",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STARD9",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAT3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAT4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAT5A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STAU2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STBD1",0,NA,0,0,0,"1.Unperturbed","CMV","Term",0,NA,0,0
"STEAP2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STEEP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STIL",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STIM1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STIM2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STING1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STIP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK10",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK16",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK17A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK17B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK19",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK26",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK31",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK32A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK32B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK32C",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK33",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK35",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK36",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK38L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STK40",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STKLD1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STMN1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STMN4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STMND1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STMP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STN1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STOM",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STOML2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STOML3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STON1-GTF2A1L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,NA,0
"STON2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STOX1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STPG2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STPG3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STPG4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRA8",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRADA",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRADB",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRBP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRC",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRIP2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRN",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRN3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STRN4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STS",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX12",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX16",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX19",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX1A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX1B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX7",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STX8",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STXBP1",0,NA,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,NA
"STXBP2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STXBP3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STXBP4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STXBP5L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STYK1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"STYXL1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUCLA2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUCLG1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUCO",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUDS3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUGCT",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUGT1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT1A1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT1A2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT1B1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT1C3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT2A1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT2B1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SULT4A1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUMO1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUMO2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUMO3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUMO4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUN1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUN3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT16H",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT20HL1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT20HL2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT3H",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT4H1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT5H",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPT6H",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUPV3L1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SURF1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SURF2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SURF4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SURF6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUSD1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUSD4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUSD5",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,0,NA
"SUSD6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUV39H1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUV39H2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SUZ12",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SV2A",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,0,0
"SV2B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SV2C",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SVIP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SVOP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SVOPL",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SWI5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SWSAP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYAP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYCE1L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYCE2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYCE3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYCP1",NA,0,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"SYCP2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYCP2L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYCP3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYF2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYMPK",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNDIG1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNDIG1L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNE3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNE4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNGAP1",0,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,NA,0
"SYNGR2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNGR4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNJ1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNJ2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNJ2BP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNJ2BP-COX16",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYNPR",NA,0,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"SYNRG",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYPL1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYPL2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYS1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT10",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT13",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT14",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT15",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT16",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT2",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",0,NA,NA,NA
"SYT4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYT9",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SYTL1",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",0,NA,NA,NA
"SYTL4",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,NA,0
"SYVN1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SZRD1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"SZT2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAAR1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAB1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAB2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAB3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAC1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAC4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TACC3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TACO1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TACR1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TACR2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TACR3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TADA2A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TADA2B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TADA3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF10",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF11",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF12",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF13",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF15",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF1C",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF1D",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF1L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF5L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF6L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF7L",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF9",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAF9B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAFA1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAFA2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAGLN2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAGLN3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAL1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAL2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TALDO1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAMM41",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TANC2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TANGO2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TANGO6",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TANK",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAOK2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAOK3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAPT1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TARBP2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TARM1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TARP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TARS1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TARS2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TARS3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS1R1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS1R2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS1R3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R10",0,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"TAS2R13",NA,0,0,0,0,"1.Unperturbed","CMV","Term",NA,0,0,NA
"TAS2R14",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R19",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R20",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R31",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R38",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R43",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,0,NA,NA
"TAS2R45",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R46",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R5",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAS2R60",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TASOR",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TASP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAT",0,0,0,0,0,"1.Unperturbed","CMV","Term",NA,0,NA,NA
"TATDN1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TATDN2",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TATDN3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TAX1BP1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBATA",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D10A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D10B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D13",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D15",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D20",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D22A",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D23",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D26",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D28",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D30",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D31",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D3B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D3C",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D3E",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D3G",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D7",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D7-LOC100130357",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D8B",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBC1D9",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBCA",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBCB",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBCCD1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBCE",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBCEL",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBCEL-TECTA",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",NA,NA,NA,0
"TBCK",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBK1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBL1X",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBL1Y",NA,NA,0,0,0,"1.Unperturbed","CMV","Term",0,NA,NA,NA
"TBL3",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBP",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBR1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBRG1",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBRG4",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
"TBX21",0,0,0,0,0,"1.Unperturbed","CMV","Term",0,0,0,0
